,uid,tid,trial_id,argpair_id,phenomenon,phenomenon_type,domain,arg1_premises,arg1_conclusion,arg2_premises,arg2_conclusion,human_rating,is_arg2_stronger,is_control,is_osherson,is_removed_participant
115,118,tid_experiment1_1,tc45,"['Ostriches', 'Storks', 'Roosters', 'Storks']",Similarity,Specific,Birds,['Roosters'],Storks,['Ostriches'],Storks,3,True,False,False,False
116,118,tid_experiment1_1,tc46,"['Turkeys', 'Penguins', 'Storks', 'Turkeys', 'Chickens', 'Storks']",Diversity (Specific),Specific,Birds,"['Turkeys', 'Chickens']",Storks,"['Turkeys', 'Penguins']",Storks,4,True,False,False,False
117,118,tid_experiment1_1,tc47,"['Trucks', 'Skateboards', 'All vehicles', 'Trucks', 'Tractors', 'All vehicles']",Diversity (General),General,Vehicles,"['Trucks', 'Skateboards']",All vehicles,"['Trucks', 'Tractors']",All vehicles,2,False,False,False,False
118,118,tid_experiment1_1,tc48,"['Mopeds', 'Motorbikes', 'Mopeds', 'Screwdrivers']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Mopeds'],Screwdrivers,2,False,True,False,False
119,118,tid_experiment1_1,tc49,"['Owls', 'Swans', 'Robins', 'Owls', 'Eagles', 'Robins']",Diversity (Specific),Specific,Birds,"['Owls', 'Swans']",Robins,"['Owls', 'Eagles']",Robins,2,False,False,False,False
120,118,tid_experiment1_1,tc50,"['Motorbikes', 'Caravans', 'Caravans', 'Motorbikes']",Asymmetry,Specific,Vehicles,['Caravans'],Motorbikes,['Motorbikes'],Caravans,3,True,False,False,False
121,118,tid_experiment1_1,tc51,"['Airplanes', 'Bicycles', 'Jeeps', 'Airplanes', 'Zeppelins', 'Jeeps']",Diversity (Specific),Specific,Vehicles,"['Airplanes', 'Bicycles']",Jeeps,"['Airplanes', 'Zeppelins']",Jeeps,2,False,False,False,False
122,118,tid_experiment1_1,tc52,"['Blackbirds', 'Storks', 'All birds', 'Blackbirds', 'Magpies', 'All birds']",Diversity (General),General,Birds,"['Blackbirds', 'Storks']",All birds,"['Blackbirds', 'Magpies']",All birds,1,False,False,False,False
123,118,tid_experiment1_1,tc53,"['Rabbits', 'Kangaroos', 'Kangaroos', 'Rabbits']",Asymmetry,Specific,Mammals,['Kangaroos'],Rabbits,['Rabbits'],Kangaroos,3,True,False,False,False
124,118,tid_experiment1_1,tc54,"['Carts', 'Tractors', 'Zeppelins', 'All vehicles', 'Carts', 'Tractors', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Carts', 'Tractors', 'Zeppelins']",All vehicles,"['Carts', 'Tractors']",All vehicles,1,False,False,False,False
125,118,tid_experiment1_1,tc55,"['Llamas', 'Deer', 'Mice', 'Deer']",Similarity,Specific,Mammals,['Mice'],Deer,['Llamas'],Deer,3,True,False,False,False
126,118,tid_experiment1_1,tc56,"['Sparrows', 'Penguins', 'Penguins', 'Sparrows']",Asymmetry,Specific,Birds,['Sparrows'],Penguins,['Penguins'],Sparrows,1,False,False,False,False
127,118,tid_experiment1_1,tc57,"['Cows', 'All mammals', 'Beavers', 'All mammals']",Typicality,General,Mammals,['Beavers'],All mammals,['Cows'],All mammals,3,True,False,False,False
128,118,tid_experiment1_1,tc58,"['Lions', 'All mammals', 'Lions', 'Camels']",Inclusion Fallacy,General,Mammals,['Lions'],All mammals,['Lions'],Camels,3,False,False,False,False
129,118,tid_experiment1_1,tc59,"['Boats', 'Mopeds', 'Trucks', 'Boats', 'Submarines', 'Trucks']",Diversity (Specific),Specific,Vehicles,"['Boats', 'Submarines']",Trucks,"['Boats', 'Mopeds']",Trucks,2,True,False,False,False
130,118,tid_experiment1_1,tc60,"['Tractors', 'Bicycles', 'Tractors', 'Knives', 'Bicycles']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Tractors', 'Knives']",Bicycles,['Tractors'],Bicycles,3,True,False,False,False
131,118,tid_experiment1_1,tc61,"['Tigers', 'Bats', 'All mammals', 'Tigers', 'Bats', 'Cobras', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Tigers', 'Bats', 'Cobras']",All mammals,"['Tigers', 'Bats']",All mammals,1,True,False,False,False
132,118,tid_experiment1_1,tc62,"['Sparrows', 'Swallows', 'All birds', 'Sparrows', 'Swallows', 'Centipedes', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Sparrows', 'Swallows']",All birds,"['Sparrows', 'Swallows', 'Centipedes']",All birds,4,False,False,False,False
133,118,tid_experiment1_1,tc63,"['Tractors', 'Caravans', 'Zeppelins', 'Motorbikes', 'Tractors', 'Caravans', 'Motorbikes']",Monotonicity (Specific),Specific,Vehicles,"['Tractors', 'Caravans', 'Zeppelins']",Motorbikes,"['Tractors', 'Caravans']",Motorbikes,1,False,False,False,False
134,118,tid_experiment1_1,tc64,"['Robins', 'Sparrows', 'Robins', 'Gorillas']",Similarity,Specific,Birds,['Robins'],Sparrows,['Robins'],Gorillas,3,False,True,False,False
135,118,tid_experiment1_1,tc65,"['Magpies', 'Herons', 'Roosters', 'Storks', 'Magpies', 'Herons', 'Storks']",Monotonicity (Specific),Specific,Birds,"['Magpies', 'Herons', 'Roosters']",Storks,"['Magpies', 'Herons']",Storks,1,False,False,False,False
136,118,tid_experiment1_1,tc66,"['Canaries', 'Turkeys', 'Turkeys', 'Canaries']",Asymmetry,Specific,Birds,['Turkeys'],Canaries,['Canaries'],Turkeys,3,True,False,False,False
137,118,tid_experiment1_1,tc67,"['Peacocks', 'Doves', 'Peacocks', 'Moths', 'Doves']",Nonmonotonicity (Specific),Mixed,Birds,['Peacocks'],Doves,"['Peacocks', 'Moths']",Doves,3,False,False,False,False
138,118,tid_experiment1_1,tc68,"['Jeeps', 'All vehicles', 'Sleds', 'All vehicles']",Typicality,General,Vehicles,['Sleds'],All vehicles,['Jeeps'],All vehicles,3,True,False,False,False
139,118,tid_experiment1_1,tc69,"['Pigs', 'Bats', 'Cats', 'Pigs', 'Cows', 'Cats']",Diversity (Specific),Specific,Mammals,"['Pigs', 'Bats']",Cats,"['Pigs', 'Cows']",Cats,2,False,False,False,False
140,13,tid_experiment1_10,tc0,"['Peacocks', 'Penguins', 'Storks', 'Peacocks', 'Chickens', 'Storks']",Diversity (Specific),Specific,Birds,"['Peacocks', 'Chickens']",Storks,"['Peacocks', 'Penguins']",Storks,1,True,False,False,False
141,13,tid_experiment1_10,tc1,"['Rabbits', 'Cows', 'All mammals', 'Rabbits', 'Cows', 'All animals']",Specificity,General,Mammals,"['Rabbits', 'Cows']",All mammals,"['Rabbits', 'Cows']",All animals,0,False,False,False,False
142,13,tid_experiment1_10,tc2,"['Ostriches', 'Vultures', 'Chickens', 'Vultures']",Similarity,Specific,Birds,['Ostriches'],Vultures,['Chickens'],Vultures,0,False,False,False,False
143,13,tid_experiment1_10,tc3,"['Bluejays', 'Falcons', 'All birds', 'Bluejays', 'Falcons', 'All animals']",Specificity,General,Birds,"['Bluejays', 'Falcons']",All animals,"['Bluejays', 'Falcons']",All birds,4,True,False,True,False
144,13,tid_experiment1_10,tc4,"['Lions', 'Giraffes', 'Rabbits', 'Lions', 'Tigers', 'Rabbits']",Diversity (Specific),Specific,Mammals,"['Lions', 'Giraffes']",Rabbits,"['Lions', 'Tigers']",Rabbits,2,False,False,True,False
145,13,tid_experiment1_10,tc5,"['Giraffes', 'Bats', 'Rabbits', 'Giraffes', 'Camels', 'Rabbits']",Diversity (Specific),Specific,Mammals,"['Giraffes', 'Camels']",Rabbits,"['Giraffes', 'Bats']",Rabbits,3,True,False,False,False
146,13,tid_experiment1_10,tc6,"['Falcons', 'Swans', 'Ostriches', 'Robins', 'Falcons', 'Swans', 'Robins']",Monotonicity (Specific),Specific,Birds,"['Falcons', 'Swans', 'Ostriches']",Robins,"['Falcons', 'Swans']",Robins,1,False,False,False,False
147,13,tid_experiment1_10,tc7,"['Magpies', 'Ducks', 'Peacocks', 'All birds', 'Magpies', 'Ducks', 'All birds']",Monotonicity (General),General,Birds,"['Magpies', 'Ducks', 'Peacocks']",All birds,"['Magpies', 'Ducks']",All birds,1,False,False,False,False
148,13,tid_experiment1_10,tc8,"['Herons', 'Turkeys', 'All birds', 'Herons', 'Turkeys', 'Mosquitoes', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Herons', 'Turkeys']",All birds,"['Herons', 'Turkeys', 'Mosquitoes']",All birds,0,False,False,False,False
149,13,tid_experiment1_10,tc9,"['Bicycles', 'Zeppelins', 'All vehicles', 'Bicycles', 'Mopeds', 'All vehicles']",Diversity (General),General,Vehicles,"['Bicycles', 'Mopeds']",All vehicles,"['Bicycles', 'Zeppelins']",All vehicles,2,True,False,False,False
150,13,tid_experiment1_10,tc10,"['Hovercraft', 'Boats', 'Sleds', 'Boats']",Similarity,Specific,Vehicles,['Sleds'],Boats,['Hovercraft'],Boats,4,True,False,False,False
151,13,tid_experiment1_10,tc11,"['Mice', 'Bats', 'Bats', 'Mice']",Asymmetry,Specific,Mammals,['Bats'],Mice,['Mice'],Bats,3,True,False,True,False
152,13,tid_experiment1_10,tc12,"['Lions', 'Squirrels', 'All mammals', 'Lions', 'Zebras', 'All mammals']",Diversity (General),General,Mammals,"['Lions', 'Squirrels']",All mammals,"['Lions', 'Zebras']",All mammals,4,False,False,False,False
153,13,tid_experiment1_10,tc13,"['Taxis', 'Hovercraft', 'Skateboards', 'All vehicles', 'Taxis', 'Hovercraft', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Taxis', 'Hovercraft']",All vehicles,"['Taxis', 'Hovercraft', 'Skateboards']",All vehicles,4,True,False,False,False
154,13,tid_experiment1_10,tc14,"['Canaries', 'Storks', 'All birds', 'Canaries', 'Parrots', 'All birds']",Diversity (General),General,Birds,"['Canaries', 'Storks']",All birds,"['Canaries', 'Parrots']",All birds,4,False,False,False,False
155,13,tid_experiment1_10,tc15,"['Robins', 'All birds', 'Robins', 'Ostriches']",Inclusion Fallacy,General,Birds,['Robins'],All birds,['Robins'],Ostriches,4,False,False,True,False
156,13,tid_experiment1_10,tc16,"['Hippos', 'Rhinos', 'Hippos', 'Chickens']",Similarity,Specific,Mammals,['Hippos'],Rhinos,['Hippos'],Chickens,0,False,True,False,False
157,13,tid_experiment1_10,tc17,"['Crows', 'Swallows', 'Turkeys', 'Seagulls', 'Crows', 'Swallows', 'Seagulls']",Monotonicity (Specific),Specific,Birds,"['Crows', 'Swallows', 'Turkeys']",Seagulls,"['Crows', 'Swallows']",Seagulls,0,False,False,False,False
158,13,tid_experiment1_10,tc18,"['Skateboards', 'Caravans', 'All vehicles', 'Skateboards', 'Caravans', 'Nails', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Skateboards', 'Caravans']",All vehicles,"['Skateboards', 'Caravans', 'Nails']",All vehicles,1,False,False,False,False
159,13,tid_experiment1_10,tc19,"['Eagles', 'Storks', 'Storks', 'Eagles']",Asymmetry,Specific,Birds,['Storks'],Eagles,['Eagles'],Storks,3,True,False,False,False
160,13,tid_experiment1_10,tc20,"['Peacocks', 'Sparrows', 'All birds', 'Peacocks', 'Sparrows', 'All animals']",Specificity,General,Birds,"['Peacocks', 'Sparrows']",All animals,"['Peacocks', 'Sparrows']",All birds,4,True,False,False,False
161,13,tid_experiment1_10,tc21,"['Zebras', 'Llamas', 'Hedgehogs', 'Elephants', 'Zebras', 'Llamas', 'Elephants']",Monotonicity (Specific),Specific,Mammals,"['Zebras', 'Llamas']",Elephants,"['Zebras', 'Llamas', 'Hedgehogs']",Elephants,3,True,False,False,False
162,13,tid_experiment1_10,tc22,"['Trucks', 'Taxis', 'All vehicles', 'Trucks', 'Taxis', 'All things']",Specificity,General,Vehicles,"['Trucks', 'Taxis']",All vehicles,"['Trucks', 'Taxis']",All things,1,False,False,False,False
163,13,tid_experiment1_10,tc23,"['Sleds', 'Submarines', 'All vehicles', 'Sleds', 'Submarines', 'All things']",Specificity,General,Vehicles,"['Sleds', 'Submarines']",All things,"['Sleds', 'Submarines']",All vehicles,5,True,False,False,False
164,13,tid_experiment1_10,tc24,"['Carts', 'Trucks', 'Rockets', 'All vehicles', 'Carts', 'Trucks', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Carts', 'Trucks']",All vehicles,"['Carts', 'Trucks', 'Rockets']",All vehicles,1,True,False,False,False
165,13,tid_experiment1_10,tc25,"['Llamas', 'Giraffes', 'All mammals', 'Llamas', 'Giraffes', 'All animals']",Specificity,General,Mammals,"['Llamas', 'Giraffes']",All animals,"['Llamas', 'Giraffes']",All mammals,4,True,False,False,False
166,13,tid_experiment1_10,tc26,"['Crows', 'Peacocks', 'All birds', 'Crows', 'Peacocks', 'Rabbits', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Crows', 'Peacocks', 'Rabbits']",All birds,"['Crows', 'Peacocks']",All birds,4,True,False,True,False
167,13,tid_experiment1_10,tc27,"['Jeeps', 'Hovercraft', 'Hovercraft', 'Jeeps']",Asymmetry,Specific,Vehicles,['Jeeps'],Hovercraft,['Hovercraft'],Jeeps,2,False,False,False,False
168,13,tid_experiment1_10,tc28,"['Taxis', 'All vehicles', 'Taxis', 'Rockets']",Inclusion Fallacy,General,Vehicles,['Taxis'],Rockets,['Taxis'],All vehicles,4,True,False,False,False
169,13,tid_experiment1_10,tc29,"['Trucks', 'All vehicles', 'Trucks', 'Zeppelins']",Inclusion Fallacy,General,Vehicles,['Trucks'],All vehicles,['Trucks'],Zeppelins,1,False,False,False,False
170,13,tid_experiment1_10,tc30,"['Bicycles', 'Caravans', 'All vehicles', 'Bicycles', 'Caravans', 'Drills', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Bicycles', 'Caravans', 'Drills']",All vehicles,"['Bicycles', 'Caravans']",All vehicles,4,True,False,False,False
171,13,tid_experiment1_10,tc31,"['Horses', 'Rabbits', 'All mammals', 'Horses', 'Rabbits', 'Crocodiles', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Horses', 'Rabbits', 'Crocodiles']",All mammals,"['Horses', 'Rabbits']",All mammals,4,True,False,False,False
172,13,tid_experiment1_10,tc32,"['Lions', 'Tigers', 'Lions', 'Penguins']",Similarity,Specific,Mammals,['Lions'],Tigers,['Lions'],Penguins,1,False,True,False,False
173,13,tid_experiment1_10,tc33,"['Buses', 'Tractors', 'Tractors', 'Buses']",Asymmetry,Specific,Vehicles,['Tractors'],Buses,['Buses'],Tractors,4,True,False,False,False
174,13,tid_experiment1_10,tc34,"['Ducks', 'Vultures', 'Seagulls', 'Ducks', 'Turkeys', 'Seagulls']",Diversity (Specific),Specific,Birds,"['Ducks', 'Vultures']",Seagulls,"['Ducks', 'Turkeys']",Seagulls,3,False,False,False,False
175,13,tid_experiment1_10,tc35,"['Hippos', 'Hamsters', 'All mammals', 'Hippos', 'Rhinoceroses', 'All mammals']",Diversity (General),General,Mammals,"['Hippos', 'Hamsters']",All mammals,"['Hippos', 'Rhinoceroses']",All mammals,5,False,False,True,False
176,13,tid_experiment1_10,tc36,"['Foxes', 'Pigs', 'Wolves', 'Gorillas', 'Pigs', 'Wolves', 'Gorillas']",Monotonicity (Specific),Specific,Mammals,"['Pigs', 'Wolves']",Gorillas,"['Foxes', 'Pigs', 'Wolves']",Gorillas,3,True,False,True,False
177,13,tid_experiment1_10,tc37,"['Vans', 'All vehicles', 'Rockets', 'All vehicles']",Typicality,General,Vehicles,['Vans'],All vehicles,['Rockets'],All vehicles,0,False,False,False,False
178,13,tid_experiment1_10,tc38,"['Robins', 'All birds', 'Penguins', 'All birds']",Typicality,General,Birds,['Robins'],All birds,['Penguins'],All birds,2,False,False,True,False
179,13,tid_experiment1_10,tc39,"['Helicopters', 'Boats', 'Mopeds', 'Helicopters', 'Airplanes', 'Mopeds']",Diversity (Specific),Specific,Vehicles,"['Helicopters', 'Boats']",Mopeds,"['Helicopters', 'Airplanes']",Mopeds,2,False,False,False,False
180,13,tid_experiment1_10,tc40,"['Boats', 'Buses', 'Submarines', 'Sleds', 'Boats', 'Buses', 'Sleds']",Monotonicity (Specific),Specific,Vehicles,"['Boats', 'Buses', 'Submarines']",Sleds,"['Boats', 'Buses']",Sleds,2,False,False,False,False
181,13,tid_experiment1_10,tc41,"['Hawks', 'Sparrows', 'Eagles', 'All birds', 'Sparrows', 'Eagles', 'All birds']",Monotonicity (General),General,Birds,"['Sparrows', 'Eagles']",All birds,"['Hawks', 'Sparrows', 'Eagles']",All birds,4,True,False,True,False
182,13,tid_experiment1_10,tc42,"['Helicopters', 'Skateboards', 'Jeeps', 'Helicopters', 'Zeppelins', 'Jeeps']",Diversity (Specific),Specific,Vehicles,"['Helicopters', 'Skateboards']",Jeeps,"['Helicopters', 'Zeppelins']",Jeeps,2,False,False,False,False
183,13,tid_experiment1_10,tc43,"['Lions', 'Rhinos', 'Rhinos', 'Lions']",Asymmetry,Specific,Mammals,['Rhinos'],Lions,['Lions'],Rhinos,3,True,False,False,False
184,13,tid_experiment1_10,tc44,"['Motorbikes', 'Carts', 'Hovercraft', 'Buses', 'Motorbikes', 'Carts', 'Buses']",Monotonicity (Specific),Specific,Vehicles,"['Motorbikes', 'Carts', 'Hovercraft']",Buses,"['Motorbikes', 'Carts']",Buses,2,False,False,False,False
185,13,tid_experiment1_10,tc45,"['Skateboards', 'Carts', 'Skateboards', 'Levels', 'Carts']",Nonmonotonicity (Specific),Mixed,Vehicles,['Skateboards'],Carts,"['Skateboards', 'Levels']",Carts,4,False,False,False,False
186,13,tid_experiment1_10,tc46,"['Donkeys', 'All mammals', 'Donkeys', 'Camels']",Inclusion Fallacy,General,Mammals,['Donkeys'],All mammals,['Donkeys'],Camels,4,False,False,False,False
187,13,tid_experiment1_10,tc47,"['Beavers', 'Giraffes', 'Beavers', 'Lizards', 'Giraffes']",Nonmonotonicity (Specific),Mixed,Mammals,"['Beavers', 'Lizards']",Giraffes,['Beavers'],Giraffes,2,True,False,False,False
188,13,tid_experiment1_10,tc48,"['Mopeds', 'Motorbikes', 'Mopeds', 'Screwdrivers']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Mopeds'],Screwdrivers,0,False,True,False,False
189,13,tid_experiment1_10,tc49,"['Lions', 'All mammals', 'Lions', 'Beavers']",Inclusion Fallacy,General,Mammals,['Lions'],All mammals,['Lions'],Beavers,3,False,False,False,False
190,13,tid_experiment1_10,tc50,"['Donkeys', 'Sheep', 'Donkeys', 'Chameleons', 'Sheep']",Nonmonotonicity (Specific),Mixed,Mammals,['Donkeys'],Sheep,"['Donkeys', 'Chameleons']",Sheep,2,False,False,False,False
191,13,tid_experiment1_10,tc51,"['Squirrels', 'Tigers', 'All mammals', 'Squirrels', 'Tigers', 'Salamanders', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Squirrels', 'Tigers', 'Salamanders']",All mammals,"['Squirrels', 'Tigers']",All mammals,3,True,False,False,False
192,13,tid_experiment1_10,tc52,"['Robins', 'Bluejays', 'Sparrows', 'Robins', 'Bluejays', 'Geese']",Similarity,Specific,Birds,"['Robins', 'Bluejays']",Sparrows,"['Robins', 'Bluejays']",Geese,1,False,False,True,False
193,13,tid_experiment1_10,tc53,"['Blackbirds', 'Storks', 'Storks', 'Blackbirds']",Asymmetry,Specific,Birds,['Storks'],Blackbirds,['Blackbirds'],Storks,3,True,False,False,False
194,13,tid_experiment1_10,tc54,"['Doves', 'All birds', 'Chickens', 'All birds']",Typicality,General,Birds,['Doves'],All birds,['Chickens'],All birds,2,False,False,False,False
195,13,tid_experiment1_10,tc55,"['Sleds', 'Zeppelins', 'Sleds', 'Wheelbarrows', 'Zeppelins']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Sleds', 'Wheelbarrows']",Zeppelins,['Sleds'],Zeppelins,1,True,False,False,False
196,13,tid_experiment1_10,tc56,"['Jeeps', 'All vehicles', 'Skateboards', 'All vehicles']",Typicality,General,Vehicles,['Skateboards'],All vehicles,['Jeeps'],All vehicles,4,True,False,False,False
197,13,tid_experiment1_10,tc57,"['Swans', 'Canaries', 'Swans', 'Crickets', 'Canaries']",Nonmonotonicity (Specific),Mixed,Birds,['Swans'],Canaries,"['Swans', 'Crickets']",Canaries,1,False,False,False,False
198,13,tid_experiment1_10,tc58,"['Mopeds', 'Bicycles', 'Airplanes', 'Bicycles']",Similarity,Specific,Vehicles,['Mopeds'],Bicycles,['Airplanes'],Bicycles,1,False,False,False,False
199,13,tid_experiment1_10,tc59,"['Cats', 'All mammals', 'Beavers', 'All mammals']",Typicality,General,Mammals,['Cats'],All mammals,['Beavers'],All mammals,1,False,False,False,False
200,13,tid_experiment1_10,tc60,"['Hamsters', 'Sheep', 'Bats', 'All mammals', 'Hamsters', 'Sheep', 'All mammals']",Monotonicity (General),General,Mammals,"['Hamsters', 'Sheep', 'Bats']",All mammals,"['Hamsters', 'Sheep']",All mammals,0,False,False,False,False
201,13,tid_experiment1_10,tc61,"['Canaries', 'All birds', 'Canaries', 'Chickens']",Inclusion Fallacy,General,Birds,['Canaries'],All birds,['Canaries'],Chickens,2,False,False,False,False
202,13,tid_experiment1_10,tc62,"['Zebras', 'Deer', 'Hedgehogs', 'Deer']",Similarity,Specific,Mammals,['Zebras'],Deer,['Hedgehogs'],Deer,0,False,False,False,False
203,13,tid_experiment1_10,tc63,"['Pigs', 'Deer', 'Giraffes', 'All mammals', 'Pigs', 'Deer', 'All mammals']",Monotonicity (General),General,Mammals,"['Pigs', 'Deer', 'Giraffes']",All mammals,"['Pigs', 'Deer']",All mammals,0,False,False,False,False
204,13,tid_experiment1_10,tc64,"['Robins', 'Sparrows', 'Robins', 'Gorillas']",Similarity,Specific,Birds,['Robins'],Sparrows,['Robins'],Gorillas,1,False,True,False,False
205,13,tid_experiment1_10,tc65,"['Canaries', 'Crows', 'Canaries', 'Mosquitoes', 'Crows']",Nonmonotonicity (Specific),Mixed,Birds,"['Canaries', 'Mosquitoes']",Crows,['Canaries'],Crows,2,True,False,False,False
206,13,tid_experiment1_10,tc66,"['Doves', 'Ostriches', 'All birds', 'Doves', 'Chickens', 'All birds']",Diversity (General),General,Birds,"['Doves', 'Chickens']",All birds,"['Doves', 'Ostriches']",All birds,3,True,False,False,False
207,13,tid_experiment1_10,tc67,"['Lions', 'All mammals', 'Camels', 'All mammals']",Typicality,General,Mammals,['Camels'],All mammals,['Lions'],All mammals,3,True,False,False,False
208,13,tid_experiment1_10,tc68,"['Carriages', 'Submarines', 'All vehicles', 'Carriages', 'Sleds', 'All vehicles']",Diversity (General),General,Vehicles,"['Carriages', 'Sleds']",All vehicles,"['Carriages', 'Submarines']",All vehicles,3,True,False,False,False
