,prompt_type,valid_prompt_completions,argpair_id,p1,p2,c1,c2,domain,prompt,is_flipped
1357,six_choice_multichoice,"['A', 'B', 'C', 'D', 'E', 'F']","['Tigers', 'Lions', 'Tigers', 'Dinosaurs', 'Lions']","['Tigers', 'Dinosaurs']",['Tigers'],Lions,Lions,Mammals,"We're going to show you two arguments labelled 'A' and 'B'. Each makes a claim relating to living things and the sorts of properties they have. Each claim may be true or false, and to help you decide which, each argument will provide you with additional facts about whether or not other living things have the same property.

Argument A:
Fact - Tigers have property P.
Fact - Dinosaurs have property P.
Claim - Lions have property P.

Argument B:
Fact - Tigers have property P.
Claim - Lions have property P.

Question: Given the facts presented, which argument has a more likely claim?
A - Argument A is much more likely
B - Argument A is moderately more likely
C - Argument A is slightly more likely
D - Argument B is slightly more likely
E - Argument B is moderately more likely
F - Argument B is much more likely
Answer:",True
1358,six_choice_multichoice,"['A', 'B', 'C', 'D', 'E', 'F']","['Tigers', 'Mice', 'Cats', 'Tigers', 'Llamas', 'Cats']","['Tigers', 'Mice']","['Tigers', 'Llamas']",Cats,Cats,Mammals,"We're going to show you two arguments labelled 'A' and 'B'. Each makes a claim relating to living things and the sorts of properties they have. Each claim may be true or false, and to help you decide which, each argument will provide you with additional facts about whether or not other living things have the same property.

Argument A:
Fact - Tigers have property P.
Fact - Mice have property P.
Claim - Cats have property P.

Argument B:
Fact - Tigers have property P.
Fact - Llamas have property P.
Claim - Cats have property P.

Question: Given the facts presented, which argument has a more likely claim?
A - Argument A is much more likely
B - Argument A is moderately more likely
C - Argument A is slightly more likely
D - Argument B is slightly more likely
E - Argument B is moderately more likely
F - Argument B is much more likely
Answer:",False
1359,six_choice_multichoice,"['A', 'B', 'C', 'D', 'E', 'F']","['Tigers', 'Mice', 'Cats', 'Tigers', 'Llamas', 'Cats']","['Tigers', 'Llamas']","['Tigers', 'Mice']",Cats,Cats,Mammals,"We're going to show you two arguments labelled 'A' and 'B'. Each makes a claim relating to living things and the sorts of properties they have. Each claim may be true or false, and to help you decide which, each argument will provide you with additional facts about whether or not other living things have the same property.

Argument A:
Fact - Tigers have property P.
Fact - Llamas have property P.
Claim - Cats have property P.

Argument B:
Fact - Tigers have property P.
Fact - Mice have property P.
Claim - Cats have property P.

Question: Given the facts presented, which argument has a more likely claim?
A - Argument A is much more likely
B - Argument A is moderately more likely
C - Argument A is slightly more likely
D - Argument B is slightly more likely
E - Argument B is moderately more likely
F - Argument B is much more likely
Answer:",True
1360,six_choice_multichoice,"['A', 'B', 'C', 'D', 'E', 'F']","['Tigers', 'Mice', 'Mice', 'Tigers']",['Tigers'],['Mice'],Mice,Tigers,Mammals,"We're going to show you two arguments labelled 'A' and 'B'. Each makes a claim relating to living things and the sorts of properties they have. Each claim may be true or false, and to help you decide which, each argument will provide you with additional facts about whether or not other living things have the same property.

Argument A:
Fact - Tigers have property P.
Claim - Mice have property P.

Argument B:
Fact - Mice have property P.
Claim - Tigers have property P.

Question: Given the facts presented, which argument has a more likely claim?
A - Argument A is much more likely
B - Argument A is moderately more likely
C - Argument A is slightly more likely
D - Argument B is slightly more likely
E - Argument B is moderately more likely
F - Argument B is much more likely
Answer:",False
1361,six_choice_multichoice,"['A', 'B', 'C', 'D', 'E', 'F']","['Tigers', 'Mice', 'Mice', 'Tigers']",['Mice'],['Tigers'],Tigers,Mice,Mammals,"We're going to show you two arguments labelled 'A' and 'B'. Each makes a claim relating to living things and the sorts of properties they have. Each claim may be true or false, and to help you decide which, each argument will provide you with additional facts about whether or not other living things have the same property.

Argument A:
Fact - Mice have property P.
Claim - Tigers have property P.

Argument B:
Fact - Tigers have property P.
Claim - Mice have property P.

Question: Given the facts presented, which argument has a more likely claim?
A - Argument A is much more likely
B - Argument A is moderately more likely
C - Argument A is slightly more likely
D - Argument B is slightly more likely
E - Argument B is moderately more likely
F - Argument B is much more likely
Answer:",True
1362,six_choice_multichoice,"['A', 'B', 'C', 'D', 'E', 'F']","['Tigers', 'Pigs', 'Tigers', 'Lizards', 'Pigs']",['Tigers'],"['Tigers', 'Lizards']",Pigs,Pigs,Mammals,"We're going to show you two arguments labelled 'A' and 'B'. Each makes a claim relating to living things and the sorts of properties they have. Each claim may be true or false, and to help you decide which, each argument will provide you with additional facts about whether or not other living things have the same property.

Argument A:
Fact - Tigers have property P.
Claim - Pigs have property P.

Argument B:
Fact - Tigers have property P.
Fact - Lizards have property P.
Claim - Pigs have property P.

Question: Given the facts presented, which argument has a more likely claim?
A - Argument A is much more likely
B - Argument A is moderately more likely
C - Argument A is slightly more likely
D - Argument B is slightly more likely
E - Argument B is moderately more likely
F - Argument B is much more likely
Answer:",False
1363,six_choice_multichoice,"['A', 'B', 'C', 'D', 'E', 'F']","['Tigers', 'Pigs', 'Tigers', 'Lizards', 'Pigs']","['Tigers', 'Lizards']",['Tigers'],Pigs,Pigs,Mammals,"We're going to show you two arguments labelled 'A' and 'B'. Each makes a claim relating to living things and the sorts of properties they have. Each claim may be true or false, and to help you decide which, each argument will provide you with additional facts about whether or not other living things have the same property.

Argument A:
Fact - Tigers have property P.
Fact - Lizards have property P.
Claim - Pigs have property P.

Argument B:
Fact - Tigers have property P.
Claim - Pigs have property P.

Question: Given the facts presented, which argument has a more likely claim?
A - Argument A is much more likely
B - Argument A is moderately more likely
C - Argument A is slightly more likely
D - Argument B is slightly more likely
E - Argument B is moderately more likely
F - Argument B is much more likely
Answer:",True
1364,six_choice_multichoice,"['A', 'B', 'C', 'D', 'E', 'F']","['Tigers', 'Squirrels', 'Squirrels', 'Tigers']",['Tigers'],['Squirrels'],Squirrels,Tigers,Mammals,"We're going to show you two arguments labelled 'A' and 'B'. Each makes a claim relating to living things and the sorts of properties they have. Each claim may be true or false, and to help you decide which, each argument will provide you with additional facts about whether or not other living things have the same property.

Argument A:
Fact - Tigers have property P.
Claim - Squirrels have property P.

Argument B:
Fact - Squirrels have property P.
Claim - Tigers have property P.

Question: Given the facts presented, which argument has a more likely claim?
A - Argument A is much more likely
B - Argument A is moderately more likely
C - Argument A is slightly more likely
D - Argument B is slightly more likely
E - Argument B is moderately more likely
F - Argument B is much more likely
Answer:",False
1365,six_choice_multichoice,"['A', 'B', 'C', 'D', 'E', 'F']","['Tigers', 'Squirrels', 'Squirrels', 'Tigers']",['Squirrels'],['Tigers'],Tigers,Squirrels,Mammals,"We're going to show you two arguments labelled 'A' and 'B'. Each makes a claim relating to living things and the sorts of properties they have. Each claim may be true or false, and to help you decide which, each argument will provide you with additional facts about whether or not other living things have the same property.

Argument A:
Fact - Squirrels have property P.
Claim - Tigers have property P.

Argument B:
Fact - Tigers have property P.
Claim - Squirrels have property P.

Question: Given the facts presented, which argument has a more likely claim?
A - Argument A is much more likely
B - Argument A is moderately more likely
C - Argument A is slightly more likely
D - Argument B is slightly more likely
E - Argument B is moderately more likely
F - Argument B is much more likely
Answer:",True
1366,six_choice_multichoice,"['A', 'B', 'C', 'D', 'E', 'F']","['Tractors', 'Bicycles', 'Tractors', 'Knives', 'Bicycles']",['Tractors'],"['Tractors', 'Knives']",Bicycles,Bicycles,Vehicles,"We're going to show you two arguments labelled 'A' and 'B'. Each makes a claim relating to objects and the sorts of properties they have. Each claim may be true or false, and to help you decide which, each argument will provide you with additional facts about whether or not other objects have the same property.

Argument A:
Fact - Tractors have property P.
Claim - Bicycles have property P.

Argument B:
Fact - Tractors have property P.
Fact - Knives have property P.
Claim - Bicycles have property P.

Question: Given the facts presented, which argument has a more likely claim?
A - Argument A is much more likely
B - Argument A is moderately more likely
C - Argument A is slightly more likely
D - Argument B is slightly more likely
E - Argument B is moderately more likely
F - Argument B is much more likely
Answer:",False
