,argument,domain,conclusion_type,is_single_premise,prompt_generator,model,probabilities,strength_rating,strength_ranking
142,"(('Canines', 'Puppies'), 'Dogs')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998679632676167, 2.0091275195590624e-06)",0.9998659541400972,55.0
143,"(('Caravans', 'Boats'), 'Skateboards')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9935193831657089, 0.006340436273789181)",0.9871789468919197,90.0
144,"(('Caravans', 'Sleds'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0052888338587145966, 0.9944967824875304)",-0.9892079486288158,65.0
145,"(('Caravans',), 'All vehicles')",Vehicles,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(4.965607060328324e-06, 0.9999400832450804)",-0.99993511763802,24.0
146,"(('Caravans',), 'Jeeps')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9916775608497688, 0.00819289470278606)",0.9834846661469828,69.0
147,"(('Caravans',), 'Skateboards')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.007220135925558313, 0.9926473087697303)",-0.985427172844172,139.0
148,"(('Carriages', 'Boats'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.8642781492368238, 0.13549749851184317)",0.7287806507249805,25.0
149,"(('Carriages', 'Buses'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9250509110604785, 0.07474858475007048)",0.850302326310408,23.0
150,"(('Carriages', 'Cars'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998784513776324, 4.5094196520078116e-05)",0.9998333571811124,7.0
151,"(('Carriages', 'Hovercraft'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.036639671676887274, 0.9630908741076298)",-0.9264512024307424,50.0
152,"(('Carriages', 'Hovercraft'), 'Boats')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998578319168399, 4.130846976365466e-05)",0.9998165234470762,56.0
153,"(('Carriages', 'Mopeds'), 'Motorbikes')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998984799535087, 4.760665921648414e-06)",0.999893719287587,14.0
154,"(('Carriages', 'Motorbikes'), 'Rockets')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9996749034353439, 0.00021390340999443864)",0.9994610000253497,79.0
155,"(('Carriages', 'Rockets'), 'Bicycles')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998308893208232, 5.336940053116189e-05)",0.999777519920292,65.0
156,"(('Carriages', 'Skateboards'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.05329270627738337, 0.9465005379271098)",-0.8932078316497264,45.0
157,"(('Carriages', 'Sleds'), 'Tractors')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998825058629768, 2.1309150000555958e-05)",0.9998611967129762,42.0
158,"(('Carriages', 'Zeppelins'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.1252560796594488, 0.8745588422953492)",-0.7493027626359003,41.0
159,"(('Carriages', 'Zeppelins'), 'Caravans')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998602157707259, 2.8445402777272146e-05)",0.9998317703679488,53.0
160,"(('Carriages',), 'Airplanes')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9953004336822822, 0.004566635772431666)",0.9907337979098504,61.0
161,"(('Carriages',), 'All vehicles')",Vehicles,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.000326808887439796, 0.9995471107852948)",-0.999220301897855,9.0
162,"(('Carriages',), 'Bicycles')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9991271384654485, 0.0007855506665949712)",0.9983415877988536,47.0
163,"(('Carriages',), 'Boats')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9866721923431849, 0.013183015268642547)",0.9734891770745424,75.0
164,"(('Carriages',), 'Caravans')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998505584475014, 6.911028472417819e-05)",0.9997814481627773,23.0
165,"(('Carriages',), 'Carts')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998047826773818, 7.890783753511718e-05)",0.9997258748398468,31.0
166,"(('Carriages',), 'Jeeps')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9982072553897919, 0.0016673712409124126)",0.9965398841488796,56.0
167,"(('Carriages',), 'Motorbikes')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9666345609863298, 0.03318643735259866)",0.9334481236337312,82.0
168,"(('Carriages',), 'Rockets')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.6147748596929504, 0.38497907377605667)",0.2297957859168937,113.0
169,"(('Carriages',), 'Submarines')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.6708213177141186, 0.3290184337997174)",0.3418028839144011,111.0
170,"(('Carriages',), 'Tractors')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9990939379922928, 0.0008126406914848852)",0.998281297300808,49.0
171,"(('Cars', 'Airplanes'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998798817047801, 4.647207329913713e-05)",0.999833409631481,6.0
172,"(('Cars', 'Bicycles'), 'Carriages')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998448363491247, 3.572327931638897e-05)",0.9998091130698084,60.0
173,"(('Cars', 'Boats'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998795259925761, 4.244404235713534e-05)",0.999837081950219,5.0
174,"(('Cars', 'Buses'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998536574091218, 6.657336402364546e-05)",0.9997870840450982,8.0
175,"(('Cars', 'Caravans'), 'Jeeps')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998486504544982, 5.472045842660134e-06)",0.9998431784086556,48.0
176,"(('Cars', 'Helicopters'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9996840842318985, 0.00020270577794577937)",0.9994813784539528,10.0
177,"(('Cars', 'Motorbikes'), 'Jeeps')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998678450132397, 2.5417391665537196e-06)",0.9998653032740732,38.0
178,"(('Cars', 'Rockets'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9993891025738623, 0.0005225530751759599)",0.9988665494986864,12.0
179,"(('Cars', 'Taxis'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9989977955426822, 0.0008776032023710981)",0.9981201923403112,14.0
180,"(('Cars', 'Zeppelins'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9939144424739589, 0.005927190237090659)",0.9879872522368682,19.0
181,"(('Cars',), 'All vehicles')",Vehicles,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9912543109884142, 0.00861582457251321)",0.982638486415901,4.0
182,"(('Cars',), 'Caravans')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998391143134904, 4.963973182697172e-05)",0.9997894745816636,21.0
183,"(('Cars',), 'Carriages')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998647441378989, 3.5186784014299295e-05)",0.9998295573538848,12.0
184,"(('Cars',), 'Jeeps')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998887049387549, 7.548837349539686e-06)",0.9998811561014054,3.0
185,"(('Cars',), 'Motorbikes')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999847816111143, 4.840526350748056e-05)",0.9997994108476356,19.0
186,"(('Cars',), 'Sleds')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9847268223411381, 0.01513546823129815)",0.96959135410984,76.0
187,"(('Cars',), 'Taxis')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999187463962529, 7.405941311184487e-06)",0.9999113404549416,1.0
188,"(('Cars',), 'Zeppelins')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9136028687819495, 0.08620185343306216)",0.8274010153488873,96.0
189,"(('Carts', 'Airplanes'), 'Helicopters')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998782129866405, 4.874870587600738e-06)",0.9998733381160528,31.0
190,"(('Carts', 'Cars'), 'Caravans')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998560412330578, 1.3003448063729488e-05)",0.999843037784994,49.0
191,"(('Carts', 'Mopeds'), 'Jeeps')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998541341794535, 1.4747779925974377e-05)",0.9998393863995276,50.0
192,"(('Carts', 'Motorbikes'), 'Carriages')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998568783928745, 1.1730479711664888e-05)",0.9998451479131628,47.0
193,"(('Carts', 'Skateboards'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.3191603621006483, 0.6806060348493299)",-0.3614456727486816,35.0
194,"(('Carts', 'Sleds'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.1864103970725471, 0.8133752368279841)",-0.6269648397554369,38.0
195,"(('Carts', 'Submarines'), 'Sleds')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999005081696405, 2.0547279709866737e-05)",0.9998799608899306,24.0
196,"(('Carts', 'Vans'), 'Carriages')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998583086791635, 1.1720067669311933e-05)",0.999846588611494,46.0
197,"(('Carts', 'Zeppelins'), 'Sleds')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999011013407949, 1.832040668503298e-05)",0.99988278093411,21.0
198,"(('Carts',), 'All vehicles')",Vehicles,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.001825442236377514, 0.9980240294054118)",-0.9961985871690344,6.0
199,"(('Carts',), 'Caravans')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998567582600778, 5.861288529338194e-05)",0.9997981453747844,20.0
200,"(('Carts',), 'Carriages')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998586662585544, 4.3655272176742605e-05)",0.9998150109863776,17.0
201,"(('Carts',), 'Helicopters')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.005154237948932245, 0.9947118358304189)",-0.9895575978814868,141.0
202,"(('Carts',), 'Jeeps')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.7627913844178354, 0.23690738377100884)",0.5258840006468266,106.0
203,"(('Carts',), 'Sleds')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997827270471875, 0.00012183803222402901)",0.9996608890149636,36.0
204,"(('Cats', 'Cows'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998763086904009, 3.630090085715103e-05)",0.9998400077895436,5.0
205,"(('Cats', 'Donkeys'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9773216089647723, 0.022524931872964265)",0.954796677091808,85.0
206,"(('Cats', 'Foxes'), 'Cows')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998684391148923, 1.6251538122103417e-05)",0.9998521875767702,70.0
207,"(('Cats', 'Hippos'), 'Cows')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999846028254866, 4.2581698911976705e-05)",0.999803446555954,93.0
208,"(('Cats', 'Sheep'), 'Llamas')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998809563262605, 8.693056103649886e-06)",0.9998722632701568,46.0
209,"(('Cats', 'Squirrels'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9996700184159029, 0.00024541939366999225)",0.9994245990222328,27.0
210,"(('Cats',), 'All mammals')",Mammals,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.05522869079218053, 0.9445948505461418)",-0.8893661597539613,13.0
211,"(('Cats',), 'Cows')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.2539247793790284, 0.7459023242436996)",-0.4919775448646712,141.0
212,"(('Cats',), 'Felines')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999033679591764, 5.653003845573948e-06)",0.9998977149553308,7.0
213,"(('Cats',), 'Lions')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999024143817863, 4.956870321251649e-06)",0.9998974575114652,8.0
214,"(('Cats',), 'Llamas')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9950940251997287, 0.004666979054618478)",0.9904270461451102,84.0
215,"(('Cats',), 'Rabbits')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998456706899933, 4.57496690568025e-05)",0.9997999210209364,30.0
216,"(('Cats',), 'Squirrels')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9996517171845458, 0.00022739430976091303)",0.9994243228747848,50.0
217,"(('Cats',), 'Tigers')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999032478307931, 4.175506039251851e-06)",0.9998990723247538,5.0
218,"(('Chickens', 'Ducks'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998953799090634, 1.7771366846290737e-05)",0.9998776085422172,1.0
219,"(('Chickens', 'Eagles'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998775015635463, 3.3150359392117255e-05)",0.9998443512041542,2.0
220,"(('Chickens', 'Herons'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9995062837579941, 0.0003615087543221104)",0.999144775003672,15.0
221,"(('Chickens', 'Magpies'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999079633797026, 0.0008057395553469723)",0.998273894241679,30.0
222,"(('Chickens', 'Ostriches'), 'Pelicans')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998447171576288, 1.262877017071204e-05)",0.999832088387458,60.0
223,"(('Chickens', 'Parrots'), 'Turkeys')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998485312625477, 4.78291674431643e-06)",0.9998437483458034,47.0
224,"(('Chickens', 'Sparrows'), 'Canaries')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998321975804012, 3.982881522507204e-06)",0.9998282146988788,65.0
225,"(('Chickens', 'Sparrows'), 'Robins')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998667704058507, 3.6531965737708607e-06)",0.9998631172092768,31.0
226,"(('Chickens',), 'All birds')",Birds,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.8769726262841452, 0.12284842507493174)",0.7541242012092134,4.0
227,"(('Chickens',), 'Blackbirds')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9996445643822112, 0.0002208206995485521)",0.9994237436826626,75.0
228,"(('Chickens',), 'Canaries')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999860334014202, 2.6905441649815715e-05)",0.9998334285725522,21.0
229,"(('Chickens',), 'Pelicans')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9990947716665954, 0.000783516842428807)",0.9983112548241666,99.0
230,"(('Chickens',), 'Robins')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998116964013486, 4.613867604178468e-05)",0.9997655577253068,39.0
231,"(('Chickens',), 'Roosters')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998894182346142, 1.2447472098089606e-05)",0.999876970762516,11.0
232,"(('Chickens',), 'Storks')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.995615029181986, 0.004234151183043986)",0.991380877998942,129.0
233,"(('Chickens',), 'Turkeys')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998852492143752, 1.576583974457298e-05)",0.9998694833746306,14.0
234,"(('Chickens',), 'Woodpeckers')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997200848435597, 0.00018348897023268105)",0.999536595873327,67.0
235,"(('Chimps', 'Rhinos'), 'Horses')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998929978601374, 6.111569156469637e-06)",0.999886886290981,21.0
236,"(('Chimps', 'Squirrels'), 'Horses')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998691561408045, 5.121787800893222e-06)",0.9998640343530036,56.0
237,"(('Chimps',), 'Horses')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9937670399908525, 0.006110329984340103)",0.9876567100065125,87.0
238,"(('Cows', 'Beavers'), 'Donkeys')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998054959283701, 1.6061025454834276e-05)",0.9997894349029152,97.0
239,"(('Cows', 'Chimps'), 'Horses')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998943071358843, 1.8864930153260014e-06)",0.999892420642869,13.0
240,"(('Cows', 'Dolphins'), 'Horses')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999076600036, 9.221397981427795e-07)",0.9999067378638018,1.0
