,domain,c1,c2,prompt_name,prompt
119,Mammals,Giraffes,Donkeys,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and donkeys similar to one another?
A - Yes
B - No
Answer:"
120,Mammals,Giraffes,Hamsters,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and hamsters similar to one another?
A - Yes
B - No
Answer:"
121,Mammals,Giraffes,Deer,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and deer similar to one another?
A - Yes
B - No
Answer:"
122,Mammals,Giraffes,Dogs,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and dogs similar to one another?
A - Yes
B - No
Answer:"
123,Mammals,Giraffes,Cats,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and cats similar to one another?
A - Yes
B - No
Answer:"
124,Mammals,Giraffes,Cows,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and cows similar to one another?
A - Yes
B - No
Answer:"
125,Mammals,Giraffes,Rabbits,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and rabbits similar to one another?
A - Yes
B - No
Answer:"
126,Mammals,Giraffes,Llamas,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and llamas similar to one another?
A - Yes
B - No
Answer:"
127,Mammals,Giraffes,Lions,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and lions similar to one another?
A - Yes
B - No
Answer:"
128,Mammals,Giraffes,Mice,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and mice similar to one another?
A - Yes
B - No
Answer:"
129,Mammals,Giraffes,Rhinos,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and rhinos similar to one another?
A - Yes
B - No
Answer:"
130,Mammals,Giraffes,Hippos,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and hippos similar to one another?
A - Yes
B - No
Answer:"
131,Mammals,Giraffes,Elephants,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and elephants similar to one another?
A - Yes
B - No
Answer:"
132,Mammals,Giraffes,Horses,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and horses similar to one another?
A - Yes
B - No
Answer:"
133,Mammals,Giraffes,Sheep,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, are giraffes and sheep similar to one another?
A - Yes
B - No
Answer:"
