,i,domain,gpt_version,spearmanr,pval
371,8,Fruit,GPT-4,0.6407615448407538,1.2795522314680297e-88
372,8,Insects,GPT-3,0.580328653772086,5.27172719321862e-51
373,8,Insects,GPT-3 Embeddings,0.39128040650184204,1.2263401102577739e-21
374,8,Insects,GPT-4,0.5673601232072882,2.4114537531783432e-48
375,8,KitchenUtensils,GPT-3,0.570744088870114,2.305780401813775e-71
376,8,KitchenUtensils,GPT-3 Embeddings,0.5013123778033826,6.874418094246973e-53
377,8,KitchenUtensils,GPT-4,0.7535925073106979,9.571283905806989e-150
378,8,Mammals,GPT-3,0.7071300123618937,1.4917409834850255e-87
379,8,Mammals,GPT-3 Embeddings,0.6181935366429601,2.1896198844774107e-61
380,8,Mammals,GPT-4,0.7614971176878284,4.797530331276977e-109
381,8,MusicalInstruments,GPT-3,0.5826031990045807,2.4266512084994032e-43
382,8,MusicalInstruments,GPT-3 Embeddings,0.2848478149218153,4.4997240240252814e-10
383,8,MusicalInstruments,GPT-4,0.7542070237141798,4.588778610780026e-86
384,8,Professions,GPT-3,0.5746238121656744,6.325613096592354e-63
385,8,Professions,GPT-3 Embeddings,0.4373560452897146,3.673916002776904e-34
386,8,Professions,GPT-4,0.6869492021133183,3.912990423264767e-99
387,8,Reptiles,GPT-3,0.45162425573591153,2.0558930596577237e-13
388,8,Reptiles,GPT-3 Embeddings,0.6282656361577313,1.1891593097559362e-27
389,8,Reptiles,GPT-4,0.5158206363855781,1.1932795103664453e-17
390,8,Sports,GPT-3,0.5772697001946961,1.3104631662764796e-54
391,8,Sports,GPT-3 Embeddings,0.20322240711458778,5.166932403445208e-07
392,8,Sports,GPT-4,0.6455804246647219,4.871443358159895e-72
393,8,Tools,GPT-3,0.4496155488877333,2.7247769478952983e-22
394,8,Tools,GPT-3 Embeddings,0.24495379379402465,3.720361352785825e-07
395,8,Tools,GPT-4,0.700518017979311,3.1445681133475146e-63
396,8,Vegetables,GPT-3,0.3892681512072852,3.815522352594242e-23
397,8,Vegetables,GPT-3 Embeddings,0.1284666411160807,0.0016144114620230204
398,8,Vegetables,GPT-4,0.4333563232613842,7.29602704416573e-29
399,8,Vehicles,GPT-3,0.7685394247695831,9.345216783098527e-109
400,8,Vehicles,GPT-3 Embeddings,0.5072551453869256,1.9793967415070193e-37
401,8,Vehicles,GPT-4,0.8539206406807499,3.862342180878084e-158
402,8,Weapons,GPT-3,0.7530441972638888,1.2264478563032804e-50
403,8,Weapons,GPT-3 Embeddings,0.2955461715304049,7.626648639912337e-07
404,8,Weapons,GPT-4,0.8329032384795881,8.027499678760294e-71
405,9,Birds,GPT-3,0.4675266023688028,2.523819072467311e-31
406,9,Birds,GPT-3 Embeddings,0.1691502937262141,6.49847979214866e-05
407,9,Birds,GPT-4,0.6901707804436713,2.6996578114404924e-79
408,9,Clothing,GPT-3,0.5538040131722679,5.5721273162212225e-62
409,9,Clothing,GPT-3 Embeddings,0.32209404938871616,1.04012658191736e-19
410,9,Clothing,GPT-4,0.6339767412300442,3.1380012646771516e-86
411,9,Fish,GPT-3,0.5915990891419709,1.7125659785108526e-36
412,9,Fish,GPT-3 Embeddings,-0.15656964320597877,0.002459005212665451
413,9,Fish,GPT-4,0.6763389725845542,4.5674491158541065e-51
414,9,Fruit,GPT-3,0.5042265911307099,5.341863022765456e-50
415,9,Fruit,GPT-3 Embeddings,0.16793957723581532,3.4347210687564865e-06
416,9,Fruit,GPT-4,0.6236416853282304,1.0564554894508165e-82
417,9,Insects,GPT-3,0.5104291637934845,5.933263092047179e-38
418,9,Insects,GPT-3 Embeddings,0.3485364556781423,3.279596520493607e-17
419,9,Insects,GPT-4,0.5746054739206534,8.139816670349355e-50
420,9,KitchenUtensils,GPT-3,0.5456063159923052,3.585544500644728e-64
421,9,KitchenUtensils,GPT-3 Embeddings,0.39288325938149216,2.296799133499936e-31
422,9,KitchenUtensils,GPT-4,0.6887687202997007,2.97531189560664e-115
423,9,Mammals,GPT-3,0.6792897002832812,2.30875580216618e-78
424,9,Mammals,GPT-3 Embeddings,0.588298665837909,2.2890302371802995e-54
425,9,Mammals,GPT-4,0.7296201111392371,8.308887042492887e-96
426,9,MusicalInstruments,GPT-3,0.6179827386882877,5.259212182842634e-50
427,9,MusicalInstruments,GPT-3 Embeddings,0.27806389847139096,1.1951194056852704e-09
428,9,MusicalInstruments,GPT-4,0.7374037024303902,2.0672028429920788e-80
429,9,Professions,GPT-3,0.602918545145239,1.0586953349948036e-70
430,9,Professions,GPT-3 Embeddings,0.47114360414815415,4.481575733173001e-40
431,9,Professions,GPT-4,0.6966976665201676,4.504152466558163e-103
432,9,Reptiles,GPT-3,0.2933162793466463,3.975778973913972e-06
433,9,Reptiles,GPT-3 Embeddings,0.5962842882796476,2.108378319991739e-24
434,9,Reptiles,GPT-4,0.4633521973423493,4.0161856699047056e-14
435,9,Sports,GPT-3,0.5929666261549206,3.00763618558908e-58
436,9,Sports,GPT-3 Embeddings,0.3105851818894505,6.958361405745105e-15
437,9,Sports,GPT-4,0.6689054498770235,4.569825132317495e-79
438,9,Tools,GPT-3,0.49192086563006826,5.6045364868318166e-27
439,9,Tools,GPT-3 Embeddings,0.1900167221752254,8.916294421312393e-05
440,9,Tools,GPT-4,0.6441621963001932,1.3328164390081452e-50
441,9,Vegetables,GPT-3,0.3266790160832965,2.1819266068999542e-16
442,9,Vegetables,GPT-3 Embeddings,0.15460116944410376,0.0001435765874073659
443,9,Vegetables,GPT-4,0.4756296265265653,3.386379798869205e-35
444,9,Vehicles,GPT-3,0.7826949628925162,2.3869927960084373e-115
445,9,Vehicles,GPT-3 Embeddings,0.4773894795805132,9.123864861868117e-33
446,9,Vehicles,GPT-4,0.8557766126091039,1.507633521027216e-159
447,9,Weapons,GPT-3,0.7851163352283145,1.0717866163135789e-57
448,9,Weapons,GPT-3 Embeddings,0.4132804693792198,1.4589068273744594e-12
449,9,Weapons,GPT-4,0.8593619955005704,4.934625336094114e-80
450,10,Birds,GPT-3,0.4858581750648535,4.831948348000036e-34
451,10,Birds,GPT-3 Embeddings,0.20778649987029849,8.450709032368597e-07
452,10,Birds,GPT-4,0.7169817790527013,3.0537638462546335e-88
453,10,Clothing,GPT-3,0.5469655002518062,3.30752312494482e-60
454,10,Clothing,GPT-3 Embeddings,0.32264505234836516,8.942333282387455e-20
455,10,Clothing,GPT-4,0.6236966318861431,1.0126247363911188e-82
456,10,Fish,GPT-3,0.5754076605375806,3.5301028545919937e-34
457,10,Fish,GPT-3 Embeddings,-0.19993868218051844,0.00010335707171962917
458,10,Fish,GPT-4,0.7060112638531204,2.115414707066965e-57
459,10,Fruit,GPT-3,0.5016702127225416,1.965456137786659e-49
460,10,Fruit,GPT-3 Embeddings,0.16438056646303323,5.541224082004902e-06
461,10,Fruit,GPT-4,0.6307518276207745,4.089166445219525e-85
462,10,Insects,GPT-3,0.5824077695073566,1.9243727020842113e-51
463,10,Insects,GPT-3 Embeddings,0.3408787794314758,1.7407767744328596e-16
464,10,Insects,GPT-4,0.5841005562851053,8.42589504978881e-52
465,10,KitchenUtensils,GPT-3,0.5329499830461017,8.923739860035161e-61
466,10,KitchenUtensils,GPT-3 Embeddings,0.467332172351645,2.7222721846610665e-45
467,10,KitchenUtensils,GPT-4,0.7359872800851406,2.2628448903181938e-139
468,10,Mammals,GPT-3,0.7140545774618986,5.2182842548374015e-90
469,10,Mammals,GPT-3 Embeddings,0.6142456724688629,2.0446942363085156e-60
470,10,Mammals,GPT-4,0.7269430324175578,8.816151172521788e-95
471,10,MusicalInstruments,GPT-3,0.5927191643252924,3.659223671009915e-45
472,10,MusicalInstruments,GPT-3 Embeddings,0.24507547753846623,9.554440328676849e-08
473,10,MusicalInstruments,GPT-4,0.6744691821816592,1.3433076457381207e-62
474,10,Professions,GPT-3,0.5668296297792967,6.496321711788201e-61
475,10,Professions,GPT-3 Embeddings,0.41356438232641113,2.224953563167466e-30
476,10,Professions,GPT-4,0.68838823286549,1.049243760119495e-99
477,10,Reptiles,GPT-3,0.48055638167733405,3.2596173416537297e-15
478,10,Reptiles,GPT-3 Embeddings,0.6146977652193559,3.1535307608627756e-26
479,10,Reptiles,GPT-4,0.5384323300499164,2.2872644232713245e-19
480,10,Sports,GPT-3,0.5717142523601818,2.2845867070117135e-53
481,10,Sports,GPT-3 Embeddings,0.26340055209244073,5.578717242217762e-11
482,10,Sports,GPT-4,0.6821317000381983,2.4141761519315603e-83
483,10,Tools,GPT-3,0.40208460778616606,9.442455556215012e-18
484,10,Tools,GPT-3 Embeddings,0.2330171747644118,1.380390138366903e-06
485,10,Tools,GPT-4,0.7295505598513995,5.7700111396979724e-71
486,10,Vegetables,GPT-3,0.34818514195177946,1.5302561898779287e-18
487,10,Vegetables,GPT-3 Embeddings,0.1176969846502844,0.0038892951818860887
488,10,Vegetables,GPT-4,0.354795509361267,3.078283271608576e-19
489,10,Vehicles,GPT-3,0.7872744757414117,1.3738496446474063e-117
490,10,Vehicles,GPT-3 Embeddings,0.4679596919904279,2.186371810087369e-31
491,10,Vehicles,GPT-4,0.8488538900832957,2.1617441374712685e-154
492,10,Weapons,GPT-3,0.7317012620341079,1.629384776532453e-46
493,10,Weapons,GPT-3 Embeddings,0.41806643088019324,7.573734307003438e-13
494,10,Weapons,GPT-4,0.83537988687821,1.2968138334170709e-71
495,11,Birds,GPT-3,0.48103971501891524,2.5973641041229697e-33
496,11,Birds,GPT-3 Embeddings,0.21724473695206584,2.5470615000013594e-07
497,11,Birds,GPT-4,0.7053414821208295,3.1132845621050804e-84
498,11,Clothing,GPT-3,0.5757706929257387,5.7813582978638055e-68
499,11,Clothing,GPT-3 Embeddings,0.3358836300678242,2.154498762902674e-21
500,11,Clothing,GPT-4,0.58937022112836,6.672949325975131e-72
501,11,Fish,GPT-3,0.5522980903327216,4.32618042590746e-31
502,11,Fish,GPT-3 Embeddings,-0.11578052685886198,0.025542777954530853
503,11,Fish,GPT-4,0.7171698177343092,5.414310872204549e-60
504,11,Fruit,GPT-3,0.5090392559348839,4.461348965340387e-51
505,11,Fruit,GPT-3 Embeddings,0.20763038330185116,8.294784338038359e-09
506,11,Fruit,GPT-4,0.6702158386188939,9.864969462694714e-100
507,11,Insects,GPT-3,0.5796672096397104,7.253237051625796e-51
508,11,Insects,GPT-3 Embeddings,0.37007925300671607,2.3288044392772575e-19
509,11,Insects,GPT-4,0.5758321965135654,4.547814266418959e-50
510,11,KitchenUtensils,GPT-3,0.6192069708208908,3.99365287179279e-87
511,11,KitchenUtensils,GPT-3 Embeddings,0.4424515616362152,3.0198373862275695e-40
512,11,KitchenUtensils,GPT-4,0.7041825233631591,1.3427960103131923e-122
513,11,Mammals,GPT-3,0.7263794369367244,1.4443350302024891e-94
514,11,Mammals,GPT-3 Embeddings,0.5970824735592916,2.3633641676039343e-56
515,11,Mammals,GPT-4,0.7452834095634256,4.5902088643089455e-102
516,11,MusicalInstruments,GPT-3,0.5333581325859372,2.542450264623097e-35
517,11,MusicalInstruments,GPT-3 Embeddings,0.21651476339542763,2.639702238295872e-06
518,11,MusicalInstruments,GPT-4,0.7553891246526795,1.765053380514627e-86
519,11,Professions,GPT-3,0.5624783246480634,8.176259098983866e-60
520,11,Professions,GPT-3 Embeddings,0.4265985425177173,2.0543658028168416e-32
521,11,Professions,GPT-4,0.6796975067561729,2.6496691041742653e-96
522,11,Reptiles,GPT-3,0.50122899621251,1.3154321797989296e-16
523,11,Reptiles,GPT-3 Embeddings,0.6223378909849364,5.078700048097799e-27
524,11,Reptiles,GPT-4,0.43576147275648835,1.6982789649341156e-12
525,11,Sports,GPT-3,0.5214179519590549,3.9226689880694915e-43
526,11,Sports,GPT-3 Embeddings,0.1977041068573414,1.0560275211317682e-06
527,11,Sports,GPT-4,0.6523291569098104,5.2258350690896124e-74
528,11,Tools,GPT-3,0.45012819701911877,2.4118891197254585e-22
529,11,Tools,GPT-3 Embeddings,0.20706343872699778,1.8914411662123585e-05
530,11,Tools,GPT-4,0.7133592665388879,1.565804372789246e-66
531,11,Vegetables,GPT-3,0.38046325348068943,4.21117421357733e-22
532,11,Vegetables,GPT-3 Embeddings,0.19760664077708678,1.0692533877497661e-06
533,11,Vegetables,GPT-4,0.5163669649774469,3.382535396930956e-42
534,11,Vehicles,GPT-3,0.78667689414247,2.712435812601114e-117
535,11,Vehicles,GPT-3 Embeddings,0.5008539207185072,2.1637433862221116e-36
536,11,Vehicles,GPT-4,0.8336723706194056,6.150487163708326e-144
537,11,Weapons,GPT-3,0.6888879318694306,2.4941714147696233e-39
538,11,Weapons,GPT-3 Embeddings,0.33919324849894766,1.0774446851356729e-08
539,11,Weapons,GPT-4,0.8454755034778212,5.544731367595061e-75
540,12,Birds,GPT-3,0.5612569496472912,3.926266847085476e-47
541,12,Birds,GPT-3 Embeddings,0.17605821338779395,3.188205217394562e-05
542,12,Birds,GPT-4,0.676329276516394,4.761355979389738e-75
543,12,Clothing,GPT-3,0.5743769655629968,1.4296047613276375e-67
544,12,Clothing,GPT-3 Embeddings,0.31964719943085457,2.027311952253789e-19
545,12,Clothing,GPT-4,0.5991375295615219,7.564526814412242e-75
546,12,Fish,GPT-3,0.5717038662456023,1.1461840623911192e-33
547,12,Fish,GPT-3 Embeddings,-0.16910462006053686,0.0010595917368288713
548,12,Fish,GPT-4,0.7036052695938675,7.384697252680769e-57
549,12,Fruit,GPT-3,0.5115151432514314,1.224688484672322e-51
550,12,Fruit,GPT-3 Embeddings,0.12563285255377443,0.0005354932742505344
551,12,Fruit,GPT-4,0.5936512694954147,3.5130897766233586e-73
552,12,Insects,GPT-3,0.5459763234431542,3.3107209174740357e-44
553,12,Insects,GPT-3 Embeddings,0.35521371002760155,7.366620138732843e-18
554,12,Insects,GPT-4,0.5299280677077397,2.723132421623124e-41
555,12,KitchenUtensils,GPT-3,0.5615188404655681,1.1852300298198834e-68
556,12,KitchenUtensils,GPT-3 Embeddings,0.4528571317188249,2.6341013163679116e-42
557,12,KitchenUtensils,GPT-4,0.7686971563250422,2.26147001453605e-159
558,12,Mammals,GPT-3,0.6887074059376347,2.3501058865489124e-81
559,12,Mammals,GPT-3 Embeddings,0.588256414566105,2.3391525361453446e-54
560,12,Mammals,GPT-4,0.7077658383418185,8.936590396253412e-88
561,12,MusicalInstruments,GPT-3,0.5650152655701648,2.5385137707166825e-40
562,12,MusicalInstruments,GPT-3 Embeddings,0.18598711994142145,5.771659461687652e-05
563,12,MusicalInstruments,GPT-4,0.7529982861019596,1.2121366941275643e-85
564,12,Professions,GPT-3,0.6314580337806366,2.2385298907537964e-79
565,12,Professions,GPT-3 Embeddings,0.36576905459918346,1.2043574786821555e-23
566,12,Professions,GPT-4,0.6718625497075477,2.4600045302541595e-93
567,12,Reptiles,GPT-3,0.37178886910729214,3.0005034291360035e-09
568,12,Reptiles,GPT-3 Embeddings,0.5359558939692126,3.5787714920314946e-19
569,12,Reptiles,GPT-4,0.509285215187374,3.54615546976956e-17
570,12,Sports,GPT-3,0.5914990818388937,6.71349143526181e-58
571,12,Sports,GPT-3 Embeddings,0.2645323041699943,4.5851702657283055e-11
572,12,Sports,GPT-4,0.6239820928993275,4.65851265522729e-66
573,12,Tools,GPT-3,0.4401900563872964,2.4744443535622268e-21
574,12,Tools,GPT-3 Embeddings,0.04977596854352247,0.3088231323387856
575,12,Tools,GPT-4,0.6879062742396569,3.747940267388826e-60
576,12,Vegetables,GPT-3,0.3586718688719663,1.180880316384869e-19
577,12,Vegetables,GPT-3 Embeddings,0.16096004393706445,7.484648504156313e-05
578,12,Vegetables,GPT-4,0.4804064563675422,5.712014850577288e-36
579,12,Vehicles,GPT-3,0.7649784673653846,3.5916928060704346e-107
580,12,Vehicles,GPT-3 Embeddings,0.49148307612483155,6.556094984312409e-35
581,12,Vehicles,GPT-4,0.8258366437016483,6.017897358155043e-139
582,12,Weapons,GPT-3,0.711294387719841,6.315022385686272e-43
583,12,Weapons,GPT-3 Embeddings,0.38570722630866666,5.232739480706274e-11
584,12,Weapons,GPT-4,0.8422670524752981,6.921685687078418e-74
585,13,Birds,GPT-3,0.4842361088304786,8.536939869587698e-34
586,13,Birds,GPT-3 Embeddings,0.2776500061135711,3.147669122137743e-11
587,13,Birds,GPT-4,0.6989280653800829,4.156774543968015e-82
588,13,Clothing,GPT-3,0.5447725114708045,1.2011846839372574e-59
589,13,Clothing,GPT-3 Embeddings,0.2967023440561762,7.893827910518091e-17
590,13,Clothing,GPT-4,0.6178401526227323,8.839329178108484e-81
591,13,Fish,GPT-3,0.46518457763731985,2.2573499765597016e-21
592,13,Fish,GPT-3 Embeddings,-0.10319506999425332,0.04670462170965167
593,13,Fish,GPT-4,0.6914930523206788,3.31511758135822e-54
594,13,Fruit,GPT-3,0.5644549339916338,7.954478989798583e-65
595,13,Fruit,GPT-3 Embeddings,0.20550051073829498,1.1844826749244547e-08
596,13,Fruit,GPT-4,0.6436986807283801,1.1317817907112148e-89
597,13,Insects,GPT-3,0.5336449651731646,5.939749702313273e-42
598,13,Insects,GPT-3 Embeddings,0.277559362331195,3.1962241401598326e-11
599,13,Insects,GPT-4,0.5989476884422873,4.869439956243963e-55
600,13,KitchenUtensils,GPT-3,0.5422602956568358,2.927301398182426e-63
601,13,KitchenUtensils,GPT-3 Embeddings,0.40700185919808113,9.577559933727178e-34
602,13,KitchenUtensils,GPT-4,0.7305528818241014,2.4553029013711486e-136
603,13,Mammals,GPT-3,0.6941512831826843,3.878100072303959e-83
604,13,Mammals,GPT-3 Embeddings,0.585053211005434,1.1973570945554246e-53
605,13,Mammals,GPT-4,0.7051260824068163,7.432113392477926e-87
606,13,MusicalInstruments,GPT-3,0.5255867873739978,3.57932672201628e-34
607,13,MusicalInstruments,GPT-3 Embeddings,0.21468926586580667,3.21668599627721e-06
608,13,MusicalInstruments,GPT-4,0.7293539758388032,7.451430698978256e-78
609,13,Professions,GPT-3,0.5964395535789369,7.480520403499272e-69
610,13,Professions,GPT-3 Embeddings,0.35916260217766893,8.445121424970694e-23
611,13,Professions,GPT-4,0.6650607785248701,7.838484458694086e-91
612,13,Reptiles,GPT-3,0.5237371496796029,3.0902134105601415e-18
613,13,Reptiles,GPT-3 Embeddings,0.5984350431898691,1.3086149174842124e-24
614,13,Reptiles,GPT-4,0.48133580956414884,2.899295476765364e-15
615,13,Sports,GPT-3,0.5885766730011147,3.281561431218855e-57
616,13,Sports,GPT-3 Embeddings,0.2586786917473773,1.2518963087854027e-10
617,13,Sports,GPT-4,0.6911838092995095,2.100863731590696e-86
618,13,Tools,GPT-3,0.4355165382332165,7.20436666983804e-21
619,13,Tools,GPT-3 Embeddings,0.1613259686014185,0.000906304126557489
620,13,Tools,GPT-4,0.7091493915986544,1.983300384311224e-65
621,13,Vegetables,GPT-3,0.42974875723350314,2.3095047374405216e-28
622,13,Vegetables,GPT-3 Embeddings,0.16703756959910732,3.9231536914437793e-05
623,13,Vegetables,GPT-4,0.4907035428262687,1.1182922029252432e-37
624,13,Vehicles,GPT-3,0.780524909308696,2.632245144664729e-114
625,13,Vehicles,GPT-3 Embeddings,0.5776982357716897,1.8671675056969178e-50
626,13,Vehicles,GPT-4,0.8150261331913377,1.8541247841321756e-132
627,13,Weapons,GPT-3,0.7549130361046756,5.0994549222466666e-51
628,13,Weapons,GPT-3 Embeddings,0.3387762073421791,1.12587299379112e-08
629,13,Weapons,GPT-4,0.8618750638030576,5.2638072401013515e-81
630,14,Birds,GPT-3,0.489493658234931,1.3344341637878204e-34
631,14,Birds,GPT-3 Embeddings,0.19968847795941363,2.2597430809491476e-06
632,14,Birds,GPT-4,0.6780597797777799,1.444130985680466e-75
633,14,Clothing,GPT-3,0.5175725180540048,4.952288884745863e-53
634,14,Clothing,GPT-3 Embeddings,0.3463700650413912,9.876183043849481e-23
635,14,Clothing,GPT-4,0.6468774807648499,7.955756658934114e-91
636,14,Fish,GPT-3,0.5636691304554668,1.4021609502465476e-32
637,14,Fish,GPT-3 Embeddings,-0.1143943059087102,0.027371464464218193
638,14,Fish,GPT-4,0.7575473195604996,1.5887897171378772e-70
639,14,Fruit,GPT-3,0.4760257267441052,5.150007336727167e-44
640,14,Fruit,GPT-3 Embeddings,0.25863488745194013,5.094235088740857e-13
641,14,Fruit,GPT-4,0.6276108252823122,4.841636557965763e-84
642,14,Insects,GPT-3,0.5466790962308322,2.4470435069858095e-44
643,14,Insects,GPT-3 Embeddings,0.31311934751405573,5.0687387282188376e-14
644,14,Insects,GPT-4,0.6087285544208128,2.884468001138418e-57
645,14,KitchenUtensils,GPT-3,0.5650561466859042,1.1076504146676187e-69
646,14,KitchenUtensils,GPT-3 Embeddings,0.45444001291641783,1.2620511898039956e-42
647,14,KitchenUtensils,GPT-4,0.7309339386753131,1.5124580765551257e-136
648,14,Mammals,GPT-3,0.711757390389581,3.4706859394355326e-89
649,14,Mammals,GPT-3 Embeddings,0.6176201033617659,3.0349894400494978e-61
650,14,Mammals,GPT-4,0.7133897109052177,9.047496038301602e-90
651,14,MusicalInstruments,GPT-3,0.5533996132586029,2.0031262044111017e-38
652,14,MusicalInstruments,GPT-3 Embeddings,0.28916826462905676,2.3822924338442756e-10
653,14,MusicalInstruments,GPT-4,0.7184520655752489,1.5548812426653373e-74
654,14,Professions,GPT-3,0.592907557974749,7.31778190820502e-68
655,14,Professions,GPT-3 Embeddings,0.42197928848864735,1.1065457812502487e-31
656,14,Professions,GPT-4,0.644708212402784,1.0113880053754309e-83
657,14,Reptiles,GPT-3,0.38417690923566533,7.968621453258422e-10
658,14,Reptiles,GPT-3 Embeddings,0.4913100248586347,6.305486999685352e-16
659,14,Reptiles,GPT-4,0.4408616425881554,8.716615232594108e-13
660,14,Sports,GPT-3,0.5658836244730991,4.329992456540228e-52
661,14,Sports,GPT-3 Embeddings,0.29465328793203693,1.750135257029735e-13
662,14,Sports,GPT-4,0.7034850261591149,9.495493177965952e-91
663,14,Tools,GPT-3,0.4169910678260894,4.2464779776001934e-19
664,14,Tools,GPT-3 Embeddings,0.07615828943147875,0.11914013429193422
665,14,Tools,GPT-4,0.6547648190526052,9.027480010961481e-53
666,14,Vegetables,GPT-3,0.4284383111531118,3.497945666872012e-28
667,14,Vegetables,GPT-3 Embeddings,0.21916464913359182,5.851165239424334e-08
668,14,Vegetables,GPT-4,0.48870707656499557,2.422777732713739e-37
669,14,Vehicles,GPT-3,0.7410683910241407,3.245692138767665e-97
670,14,Vehicles,GPT-3 Embeddings,0.47838571681814396,6.485003641505678e-33
671,14,Vehicles,GPT-4,0.8487696835033858,2.4884357041921344e-154
672,14,Weapons,GPT-3,0.7586431009946678,8.63907616913905e-52
673,14,Weapons,GPT-3 Embeddings,0.3171759152227776,1.0056836682861847e-07
674,14,Weapons,GPT-4,0.8803068371161925,8.91884765783608e-89
